page	table	row	col	x0	x1	y0	y1	top	bottom	left	right	firstRow	rowEnd	areaY	areaBottom
12	0	3	1	136.150	198.750	210.600	241.100	none	0.500	none	0.500	0	5	93.900	271.850
12	0	3	2	198.750	261.350	210.600	241.100	0.500	0.500	none	0.500	0	5	93.900	271.850
12	0	3	3	261.350	323.950	210.600	241.100	none	0.500	0.500	0.500	0	5	93.900	271.850
12	0	3	4	323.950	386.600	210.600	241.100	none	0.500	none	0.500	0	5	93.900	271.850
12	0	3	5	386.600	449.250	210.600	241.100	none	0.500	none	0.500	0	5	93.900	271.850
12	0	3	6	449.250	511.900	210.600	241.100	none	0.500	none	0.500	0	5	93.900	271.850
12	0	3	7	511.900	574.550	210.600	241.100	none	0.500	none	0.500	0	5	93.900	271.850
12	0	4	0	57.850	136.150	241.100	271.600	none	0.500	0.500	0.500	0	5	93.900	271.850
12	0	4	1	136.150	198.750	241.100	271.600	none	0.500	none	0.500	0	5	93.900	271.850
12	0	4	2	198.750	261.350	241.100	271.600	0.500	0.500	none	0.500	0	5	93.900	271.850
12	0	4	3	261.350	323.950	241.100	271.600	none	0.500	0.500	0.500	0	5	93.900	271.850
12	0	4	4	323.950	386.600	241.100	271.600	none	0.500	none	0.500	0	5	93.900	271.850
12	0	4	5	386.600	449.250	241.100	271.600	none	0.500	none	0.500	0	5	93.900	271.850
12	0	4	6	449.250	511.900	241.100	271.600	none	0.500	none	none	0	5	93.900	271.850
12	0	4	7	511.900	574.550	241.100	271.600	none	0.500	none	none	0	5	93.900	271.850
13	0	0	0	57.850	136.150	94.150	149.600	0.500	none	0.500	0.500	0	5	93.900	271.850
13	0	0	1	136.150	198.750	94.150	149.600	0.500	0.500	none	0.500	0	5	93.900	271.850
13	0	0	2	198.750	261.350	94.150	149.600	0.500	0.500	none	0.500	0	5	93.900	271.850
13	0	0	3	261.350	323.950	94.150	149.600	0.500	0.500	0.500	0.500	0	5	93.900	271.850
13	0	0	4	323.950	386.600	94.150	149.600	0.500	0.500	none	0.500	0	5	93.900	271.850
13	0	0	5	386.600	449.250	94.150	149.600	0.500	0.500	none	0.500	0	5	93.900	271.850
13	0	0	6	449.250	511.900	94.150	149.600	0.500	0.500	none	0.500	0	5	93.900	271.850
13	0	0	7	511.900	574.550	94.150	149.600	0.500	0.500	none	0.500	0	5	93.900	271.850
13	0	0	8	574.550	637.200	94.150	149.600	0.500	0.500	none	0.500	0	5	93.900	271.850
13	0	0	9	637.200	699.850	94.150	149.600	0.500	0.500	0.500	0.500	0	5	93.900	271.850
13	0	0	10	699.850	734.650	94.150	149.600	0.500	none	none	0.500	0	5	93.900	271.850
13	0	1	0	57.850	136.150	149.600	180.100	0.500	none	0.500	0.500	0	5	93.900	271.850
13	0	1	1	136.150	198.750	149.600	180.100	none	0.500	none	0.500	0	5	93.900	271.850
13	0	1	2	198.750	261.350	149.600	180.100	0.500	0.500	none	0.500	0	5	93.900	271.850
13	0	1	3	261.350	323.950	149.600	180.100	none	0.500	0.500	0.500	0	5	93.900	271.850
13	0	1	4	323.950	386.600	149.600	180.100	none	0.500	none	0.500	0	5	93.900	271.850
13	0	1	5	386.600	449.250	149.600	180.100	none	0.500	none	0.500	0	5	93.900	271.850
13	0	1	6	449.250	511.900	149.600	180.100	none	0.500	none	0.500	0	5	93.900	271.850
13	0	1	7	511.900	574.550	149.600	180.100	none	0.500	none	0.500	0	5	93.900	271.850
13	0	1	8	574.550	637.200	149.600	180.100	0.500	0.500	none	0.500	0	5	93.900	271.850
13	0	1	9	637.200	699.850	149.600	180.100	0.500	0.500	0.500	0.500	0	5	93.900	271.850
13	0	1	10	699.850	734.650	149.600	180.100	0.500	none	none	0.500	0	5	93.900	271.850
13	0	2	0	57.850	136.150	180.100	210.600	0.500	none	0.500	0.500	0	5	93.900	271.850
