odfpath	srcext	srcpath	family	batch	feature
sheets/chartset-013/ods/033_Event_planning_tracker_Use_this_template_f29a848e.ods	xlsx	sheets/chartset-013/xlsx/033_Event_planning_tracker_Use_this_template_f29a848e.xlsx	sheets	chartset-013	series-class:chart:bar
sheets/chartset-013/ods/035_Project_plan_for_law_firms_aa2d4462.ods	xlsx	sheets/chartset-013/xlsx/035_Project_plan_for_law_firms_aa2d4462.xlsx	sheets	chartset-013	class:chart:bar
sheets/chartset-013/ods/035_Project_plan_for_law_firms_aa2d4462.ods	xlsx	sheets/chartset-013/xlsx/035_Project_plan_for_law_firms_aa2d4462.xlsx	sheets	chartset-013	series-class:chart:bar
sheets/chartset-013/ods/035_Project_plan_for_law_firms_aa2d4462.ods	xlsx	sheets/chartset-013/xlsx/035_Project_plan_for_law_firms_aa2d4462.xlsx	sheets	chartset-013	@vertical_true
sheets/chartset-013/ods/035_Project_plan_for_law_firms_aa2d4462.ods	xlsx	sheets/chartset-013/xlsx/035_Project_plan_for_law_firms_aa2d4462.xlsx	sheets	chartset-013	class:chart:bar
sheets/chartset-013/ods/035_Project_plan_for_law_firms_aa2d4462.ods	xlsx	sheets/chartset-013/xlsx/035_Project_plan_for_law_firms_aa2d4462.xlsx	sheets	chartset-013	series-class:chart:bar
sheets/chartset-013/ods/035_Project_plan_for_law_firms_aa2d4462.ods	xlsx	sheets/chartset-013/xlsx/035_Project_plan_for_law_firms_aa2d4462.xlsx	sheets	chartset-013	@vertical_true
sheets/chartset-013/ods/043_Buy_a_car_vs._rideshare_ff07c7e6.ods	xlsx	sheets/chartset-013/xlsx/043_Buy_a_car_vs._rideshare_ff07c7e6.xlsx	sheets	chartset-013	class:chart:bar
sheets/chartset-013/ods/043_Buy_a_car_vs._rideshare_ff07c7e6.ods	xlsx	sheets/chartset-013/xlsx/043_Buy_a_car_vs._rideshare_ff07c7e6.xlsx	sheets	chartset-013	series-class:chart:bar
sheets/chartset-013/ods/049_Expenses_calculator_c351f3d0.ods	xlsx	sheets/chartset-013/xlsx/049_Expenses_calculator_c351f3d0.xlsx	sheets	chartset-013	class:chart:bar
sheets/chartset-013/ods/049_Expenses_calculator_c351f3d0.ods	xlsx	sheets/chartset-013/xlsx/049_Expenses_calculator_c351f3d0.xlsx	sheets	chartset-013	series-class:chart:bar
sheets/chartset-013/ods/059_Milestone_and_task_project_timeline_Use_this_template_24f1e8f1.ods	xlsx	sheets/chartset-013/xlsx/059_Milestone_and_task_project_timeline_Use_this_template_24f1e8f1.xlsx	sheets	chartset-013	class:chart:scatter
sheets/chartset-013/ods/059_Milestone_and_task_project_timeline_Use_this_template_24f1e8f1.ods	xlsx	sheets/chartset-013/xlsx/059_Milestone_and_task_project_timeline_Use_this_template_24f1e8f1.xlsx	sheets	chartset-013	series-class:chart:scatter
sheets/chartset-013/ods/059_Milestone_and_task_project_timeline_Use_this_template_24f1e8f1.ods	xlsx	sheets/chartset-013/xlsx/059_Milestone_and_task_project_timeline_Use_this_template_24f1e8f1.xlsx	sheets	chartset-013	@symbol_type
sheets/chartset-013/ods/059_Milestone_and_task_project_timeline_Use_this_template_24f1e8f1.ods	xlsx	sheets/chartset-013/xlsx/059_Milestone_and_task_project_timeline_Use_this_template_24f1e8f1.xlsx	sheets	chartset-013	@solid_type
sheets/done-009/ods/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.ods	xls	sheets/done-009/xls/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.xls	sheets	done-009	class:chart:area
sheets/done-009/ods/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.ods	xls	sheets/done-009/xls/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.xls	sheets	done-009	series-class:chart:area
sheets/done-009/ods/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.ods	xls	sheets/done-009/xls/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.xls	sheets	done-009	class:chart:area
sheets/done-009/ods/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.ods	xls	sheets/done-009/xls/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.xls	sheets	done-009	series-class:chart:area
sheets/done-009/ods/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.ods	xls	sheets/done-009/xls/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.xls	sheets	done-009	class:chart:area
sheets/done-009/ods/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.ods	xls	sheets/done-009/xls/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.xls	sheets	done-009	series-class:chart:area
sheets/done-009/ods/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.ods	xls	sheets/done-009/xls/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.xls	sheets	done-009	class:chart:area
sheets/done-009/ods/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.ods	xls	sheets/done-009/xls/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.xls	sheets	done-009	series-class:chart:area
sheets/done-009/ods/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.ods	xls	sheets/done-009/xls/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.xls	sheets	done-009	class:chart:area
sheets/done-009/ods/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.ods	xls	sheets/done-009/xls/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.xls	sheets	done-009	series-class:chart:area
sheets/done-009/ods/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.ods	xls	sheets/done-009/xls/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.xls	sheets	done-009	class:chart:area
sheets/done-009/ods/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.ods	xls	sheets/done-009/xls/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.xls	sheets	done-009	series-class:chart:area
sheets/done-009/ods/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.ods	xls	sheets/done-009/xls/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.xls	sheets	done-009	class:chart:area
sheets/done-009/ods/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.ods	xls	sheets/done-009/xls/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.xls	sheets	done-009	series-class:chart:area
sheets/done-009/ods/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.ods	xls	sheets/done-009/xls/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.xls	sheets	done-009	class:chart:area
sheets/done-009/ods/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.ods	xls	sheets/done-009/xls/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.xls	sheets	done-009	series-class:chart:area
sheets/done-009/ods/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.ods	xls	sheets/done-009/xls/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.xls	sheets	done-009	class:chart:area
sheets/done-009/ods/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.ods	xls	sheets/done-009/xls/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.xls	sheets	done-009	series-class:chart:area
sheets/chartset-002/ods/003_advanced_excel_pie.ods	xlsx	sheets/chartset-002/xlsx/003_advanced_excel_pie.xlsx	sheets	chartset-002	class:chart:circle
sheets/chartset-002/ods/003_advanced_excel_pie.ods	xlsx	sheets/chartset-002/xlsx/003_advanced_excel_pie.xlsx	sheets	chartset-002	series-class:chart:circle
sheets/chartset-002/ods/003_advanced_excel_pie.ods	xlsx	sheets/chartset-002/xlsx/003_advanced_excel_pie.xlsx	sheets	chartset-002	@solid_type
sheets/chartset-002/ods/007_advanced_excel_bubble.ods	xlsx	sheets/chartset-002/xlsx/007_advanced_excel_bubble.xlsx	sheets	chartset-002	class:chart:bubble
sheets/chartset-002/ods/007_advanced_excel_bubble.ods	xlsx	sheets/chartset-002/xlsx/007_advanced_excel_bubble.xlsx	sheets	chartset-002	series-class:chart:bubble
sheets/chartset-002/ods/011_advanced_excel_pie.ods	xlsx	sheets/chartset-002/xlsx/011_advanced_excel_pie.xlsx	sheets	chartset-002	class:chart:circle
sheets/chartset-002/ods/011_advanced_excel_pie.ods	xlsx	sheets/chartset-002/xlsx/011_advanced_excel_pie.xlsx	sheets	chartset-002	series-class:chart:circle
sheets/chartset-002/ods/011_advanced_excel_pie.ods	xlsx	sheets/chartset-002/xlsx/011_advanced_excel_pie.xlsx	sheets	chartset-002	@solid_type
sheets/chartset-002/ods/012_advanced_excel_doughnut.ods	xlsx	sheets/chartset-002/xlsx/012_advanced_excel_doughnut.xlsx	sheets	chartset-002	class:chart:ring
sheets/chartset-002/ods/012_advanced_excel_doughnut.ods	xlsx	sheets/chartset-002/xlsx/012_advanced_excel_doughnut.xlsx	sheets	chartset-002	series-class:chart:circle
sheets/chartset-002/ods/012_advanced_excel_doughnut.ods	xlsx	sheets/chartset-002/xlsx/012_advanced_excel_doughnut.xlsx	sheets	chartset-002	@solid_type
sheets/chartset-002/ods/013_advanced_excel_area.ods	xlsx	sheets/chartset-002/xlsx/013_advanced_excel_area.xlsx	sheets	chartset-002	class:chart:area
sheets/chartset-002/ods/013_advanced_excel_area.ods	xlsx	sheets/chartset-002/xlsx/013_advanced_excel_area.xlsx	sheets	chartset-002	series-class:chart:area
sheets/chartset-002/ods/013_advanced_excel_area.ods	xlsx	sheets/chartset-002/xlsx/013_advanced_excel_area.xlsx	sheets	chartset-002	@stacked_true
sheets/chartset-002/ods/021_advanced_excel_area.ods	xlsx	sheets/chartset-002/xlsx/021_advanced_excel_area.xlsx	sheets	chartset-002	class:chart:area
sheets/chartset-002/ods/021_advanced_excel_area.ods	xlsx	sheets/chartset-002/xlsx/021_advanced_excel_area.xlsx	sheets	chartset-002	series-class:chart:area
sheets/chartset-002/ods/021_advanced_excel_area.ods	xlsx	sheets/chartset-002/xlsx/021_advanced_excel_area.xlsx	sheets	chartset-002	@stacked_true
sheets/chartset-002/ods/026_advanced_excel_line.ods	xlsx	sheets/chartset-002/xlsx/026_advanced_excel_line.xlsx	sheets	chartset-002	class:chart:line
sheets/chartset-002/ods/026_advanced_excel_line.ods	xlsx	sheets/chartset-002/xlsx/026_advanced_excel_line.xlsx	sheets	chartset-002	series-class:chart:line
sheets/chartset-002/ods/026_advanced_excel_line.ods	xlsx	sheets/chartset-002/xlsx/026_advanced_excel_line.xlsx	sheets	chartset-002	@symbol_type
sheets/chartset-002/ods/026_advanced_excel_line.ods	xlsx	sheets/chartset-002/xlsx/026_advanced_excel_line.xlsx	sheets	chartset-002	@interpolation
sheets/chartset-002/ods/027_advanced_excel_pie.ods	xlsx	sheets/chartset-002/xlsx/027_advanced_excel_pie.xlsx	sheets	chartset-002	class:chart:circle
sheets/chartset-002/ods/027_advanced_excel_pie.ods	xlsx	sheets/chartset-002/xlsx/027_advanced_excel_pie.xlsx	sheets	chartset-002	series-class:chart:circle
sheets/chartset-002/ods/027_advanced_excel_pie.ods	xlsx	sheets/chartset-002/xlsx/027_advanced_excel_pie.xlsx	sheets	chartset-002	@solid_type
sheets/chartset-002/ods/030_advanced_excel_scatter.ods	xlsx	sheets/chartset-002/xlsx/030_advanced_excel_scatter.xlsx	sheets	chartset-002	class:chart:scatter
sheets/chartset-002/ods/030_advanced_excel_scatter.ods	xlsx	sheets/chartset-002/xlsx/030_advanced_excel_scatter.xlsx	sheets	chartset-002	series-class:chart:scatter
sheets/chartset-002/ods/030_advanced_excel_scatter.ods	xlsx	sheets/chartset-002/xlsx/030_advanced_excel_scatter.xlsx	sheets	chartset-002	@symbol_type
sheets/chartset-002/ods/030_advanced_excel_scatter.ods	xlsx	sheets/chartset-002/xlsx/030_advanced_excel_scatter.xlsx	sheets	chartset-002	@interpolation
sheets/chartset-002/ods/034_advanced_excel_line.ods	xlsx	sheets/chartset-002/xlsx/034_advanced_excel_line.xlsx	sheets	chartset-002	class:chart:line
sheets/chartset-002/ods/034_advanced_excel_line.ods	xlsx	sheets/chartset-002/xlsx/034_advanced_excel_line.xlsx	sheets	chartset-002	series-class:chart:line
sheets/chartset-002/ods/034_advanced_excel_line.ods	xlsx	sheets/chartset-002/xlsx/034_advanced_excel_line.xlsx	sheets	chartset-002	@symbol_type
sheets/chartset-002/ods/034_advanced_excel_line.ods	xlsx	sheets/chartset-002/xlsx/034_advanced_excel_line.xlsx	sheets	chartset-002	@interpolation
sheets/chartset-006/ods/005_Contextures_chart_sample_6e279b08.ods	xlsx	sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	sheets	chartset-006	class:chart:circle
sheets/chartset-006/ods/005_Contextures_chart_sample_6e279b08.ods	xlsx	sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	sheets	chartset-006	series-class:chart:circle
sheets/chartset-006/ods/005_Contextures_chart_sample_6e279b08.ods	xlsx	sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	sheets	chartset-006	@solid_type
sheets/chartset-006/ods/005_Contextures_chart_sample_6e279b08.ods	xlsx	sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	sheets	chartset-006	class:chart:circle
sheets/chartset-006/ods/005_Contextures_chart_sample_6e279b08.ods	xlsx	sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	sheets	chartset-006	series-class:chart:circle
sheets/chartset-006/ods/005_Contextures_chart_sample_6e279b08.ods	xlsx	sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	sheets	chartset-006	@solid_type
sheets/chartset-006/ods/005_Contextures_chart_sample_6e279b08.ods	xlsx	sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	sheets	chartset-006	class:chart:circle
sheets/chartset-006/ods/005_Contextures_chart_sample_6e279b08.ods	xlsx	sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	sheets	chartset-006	series-class:chart:circle
sheets/chartset-006/ods/005_Contextures_chart_sample_6e279b08.ods	xlsx	sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	sheets	chartset-006	@solid_type
sheets/chartset-006/ods/005_Contextures_chart_sample_6e279b08.ods	xlsx	sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	sheets	chartset-006	class:chart:circle
sheets/chartset-006/ods/005_Contextures_chart_sample_6e279b08.ods	xlsx	sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	sheets	chartset-006	series-class:chart:circle
sheets/chartset-006/ods/005_Contextures_chart_sample_6e279b08.ods	xlsx	sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	sheets	chartset-006	@solid_type
sheets/chartset-006/ods/005_Contextures_chart_sample_6e279b08.ods	xlsx	sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	sheets	chartset-006	class:chart:bar
sheets/chartset-006/ods/005_Contextures_chart_sample_6e279b08.ods	xlsx	sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	sheets	chartset-006	series-class:chart:bar
sheets/chartset-006/ods/005_Contextures_chart_sample_6e279b08.ods	xlsx	sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	sheets	chartset-006	@vertical_true
sheets/chartset-006/ods/005_Contextures_chart_sample_6e279b08.ods	xlsx	sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	sheets	chartset-006	class:chart:bar
sheets/chartset-006/ods/005_Contextures_chart_sample_6e279b08.ods	xlsx	sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	sheets	chartset-006	series-class:chart:bar
sheets/chartset-006/ods/006_Contextures_chart_sample_afa23b53.ods	xlsx	sheets/chartset-006/xlsx/006_Contextures_chart_sample_afa23b53.xlsx	sheets	chartset-006	class:chart:bar
sheets/chartset-006/ods/006_Contextures_chart_sample_afa23b53.ods	xlsx	sheets/chartset-006/xlsx/006_Contextures_chart_sample_afa23b53.xlsx	sheets	chartset-006	series-class:chart:line
sheets/chartset-006/ods/006_Contextures_chart_sample_afa23b53.ods	xlsx	sheets/chartset-006/xlsx/006_Contextures_chart_sample_afa23b53.xlsx	sheets	chartset-006	series-class:chart:bar
sheets/chartset-006/ods/006_Contextures_chart_sample_afa23b53.ods	xlsx	sheets/chartset-006/xlsx/006_Contextures_chart_sample_afa23b53.xlsx	sheets	chartset-006	@stacked_true
sheets/chartset-006/ods/006_Contextures_chart_sample_afa23b53.ods	xlsx	sheets/chartset-006/xlsx/006_Contextures_chart_sample_afa23b53.xlsx	sheets	chartset-006	@symbol_type
sheets/chartset-006/ods/014_Contextures_chart_sample_991ecfc5.ods	xls	sheets/chartset-006/xls/014_Contextures_chart_sample_991ecfc5.xls	sheets	chartset-006	class:chart:bar
sheets/chartset-006/ods/014_Contextures_chart_sample_991ecfc5.ods	xls	sheets/chartset-006/xls/014_Contextures_chart_sample_991ecfc5.xls	sheets	chartset-006	series-class:chart:scatter
sheets/chartset-006/ods/014_Contextures_chart_sample_991ecfc5.ods	xls	sheets/chartset-006/xls/014_Contextures_chart_sample_991ecfc5.xls	sheets	chartset-006	series-class:chart:bar
sheets/chartset-006/ods/014_Contextures_chart_sample_991ecfc5.ods	xls	sheets/chartset-006/xls/014_Contextures_chart_sample_991ecfc5.xls	sheets	chartset-006	@symbol_type
sheets/chartset-006/ods/044_Cash_flow_forecast_Use_this_template_b8fa1f35.ods	xlsx	sheets/chartset-006/xlsx/044_Cash_flow_forecast_Use_this_template_b8fa1f35.xlsx	sheets	chartset-006	class:chart:bar
sheets/chartset-006/ods/044_Cash_flow_forecast_Use_this_template_b8fa1f35.ods	xlsx	sheets/chartset-006/xlsx/044_Cash_flow_forecast_Use_this_template_b8fa1f35.xlsx	sheets	chartset-006	series-class:chart:bar
sheets/chartset-006/ods/044_Cash_flow_forecast_Use_this_template_b8fa1f35.ods	xlsx	sheets/chartset-006/xlsx/044_Cash_flow_forecast_Use_this_template_b8fa1f35.xlsx	sheets	chartset-006	@stacked_true
sheets/chartset-006/ods/052_Manufacturing_output_chart_88570318.ods	xlsx	sheets/chartset-006/xlsx/052_Manufacturing_output_chart_88570318.xlsx	sheets	chartset-006	class:chart:bar
sheets/chartset-006/ods/052_Manufacturing_output_chart_88570318.ods	xlsx	sheets/chartset-006/xlsx/052_Manufacturing_output_chart_88570318.xlsx	sheets	chartset-006	series-class:chart:bar
sheets/chartset-006/ods/061_Regional_sales_chart_cb9eb690.ods	xlsx	sheets/chartset-006/xlsx/061_Regional_sales_chart_cb9eb690.xlsx	sheets	chartset-006	class:chart:line
sheets/chartset-006/ods/061_Regional_sales_chart_cb9eb690.ods	xlsx	sheets/chartset-006/xlsx/061_Regional_sales_chart_cb9eb690.xlsx	sheets	chartset-006	series-class:chart:line
sheets/chartset-006/ods/061_Regional_sales_chart_cb9eb690.ods	xlsx	sheets/chartset-006/xlsx/061_Regional_sales_chart_cb9eb690.xlsx	sheets	chartset-006	@symbol_type
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	series-class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	series-class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	series-class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	series-class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	series-class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	series-class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	series-class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	series-class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	series-class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	series-class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	class:chart:bar
sheets/done-010/ods/Keywords_Mapping_Graphs_and_Charts.ods	xlsx	sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	sheets	done-010	series-class:chart:bar
sheets/done-010/ods/TOGAF9-Tool-ConfReqts-CSQ.ods	xls	sheets/done-010/xls/TOGAF9-Tool-ConfReqts-CSQ.xls	sheets	done-010	class:chart:bar
sheets/done-010/ods/TOGAF9-Tool-ConfReqts-CSQ.ods	xls	sheets/done-010/xls/TOGAF9-Tool-ConfReqts-CSQ.xls	sheets	done-010	series-class:chart:bar
sheets/done-010/ods/TOGAF9-Tool-ConfReqts-CSQ.ods	xls	sheets/done-010/xls/TOGAF9-Tool-ConfReqts-CSQ.xls	sheets	done-010	@three_d_true
sheets/chartset-007/ods/003_Contextures_chart_sample_9bda2719.ods	xlsm	sheets/chartset-007/xlsm/003_Contextures_chart_sample_9bda2719.xlsm	sheets	chartset-007	class:chart:circle
sheets/chartset-007/ods/003_Contextures_chart_sample_9bda2719.ods	xlsm	sheets/chartset-007/xlsm/003_Contextures_chart_sample_9bda2719.xlsm	sheets	chartset-007	series-class:chart:circle
sheets/chartset-007/ods/003_Contextures_chart_sample_9bda2719.ods	xlsm	sheets/chartset-007/xlsm/003_Contextures_chart_sample_9bda2719.xlsm	sheets	chartset-007	@solid_type
sheets/chartset-007/ods/003_Contextures_chart_sample_9bda2719.ods	xlsm	sheets/chartset-007/xlsm/003_Contextures_chart_sample_9bda2719.xlsm	sheets	chartset-007	class:chart:bar
sheets/chartset-007/ods/003_Contextures_chart_sample_9bda2719.ods	xlsm	sheets/chartset-007/xlsm/003_Contextures_chart_sample_9bda2719.xlsm	sheets	chartset-007	series-class:chart:bar
sheets/chartset-007/ods/003_Contextures_chart_sample_9bda2719.ods	xlsm	sheets/chartset-007/xlsm/003_Contextures_chart_sample_9bda2719.xlsm	sheets	chartset-007	@vertical_true
sheets/chartset-007/ods/003_Contextures_chart_sample_9bda2719.ods	xlsm	sheets/chartset-007/xlsm/003_Contextures_chart_sample_9bda2719.xlsm	sheets	chartset-007	@solid_type
sheets/chartset-007/ods/037_Personal_money_tracker_a57957bb.ods	xlsx	sheets/chartset-007/xlsx/037_Personal_money_tracker_a57957bb.xlsx	sheets	chartset-007	class:chart:bar
sheets/chartset-007/ods/037_Personal_money_tracker_a57957bb.ods	xlsx	sheets/chartset-007/xlsx/037_Personal_money_tracker_a57957bb.xlsx	sheets	chartset-007	series-class:chart:bar
sheets/chartset-007/ods/037_Personal_money_tracker_a57957bb.ods	xlsx	sheets/chartset-007/xlsx/037_Personal_money_tracker_a57957bb.xlsx	sheets	chartset-007	@solid_type
sheets/chartset-007/ods/037_Personal_money_tracker_a57957bb.ods	xlsx	sheets/chartset-007/xlsx/037_Personal_money_tracker_a57957bb.xlsx	sheets	chartset-007	class:chart:bar
sheets/chartset-007/ods/037_Personal_money_tracker_a57957bb.ods	xlsx	sheets/chartset-007/xlsx/037_Personal_money_tracker_a57957bb.xlsx	sheets	chartset-007	series-class:chart:bar
sheets/chartset-007/ods/040_Blood_pressure_tracker_872b6833.ods	xlsx	sheets/chartset-007/xlsx/040_Blood_pressure_tracker_872b6833.xlsx	sheets	chartset-007	class:chart:bar
sheets/chartset-007/ods/040_Blood_pressure_tracker_872b6833.ods	xlsx	sheets/chartset-007/xlsx/040_Blood_pressure_tracker_872b6833.xlsx	sheets	chartset-007	series-class:chart:line
sheets/chartset-007/ods/040_Blood_pressure_tracker_872b6833.ods	xlsx	sheets/chartset-007/xlsx/040_Blood_pressure_tracker_872b6833.xlsx	sheets	chartset-007	series-class:chart:bar
sheets/chartset-007/ods/040_Blood_pressure_tracker_872b6833.ods	xlsx	sheets/chartset-007/xlsx/040_Blood_pressure_tracker_872b6833.xlsx	sheets	chartset-007	@symbol_type
sheets/chartset-007/ods/050_Financial_vision_d44241e1.ods	xlsx	sheets/chartset-007/xlsx/050_Financial_vision_d44241e1.xlsx	sheets	chartset-007	class:chart:bar
sheets/chartset-007/ods/050_Financial_vision_d44241e1.ods	xlsx	sheets/chartset-007/xlsx/050_Financial_vision_d44241e1.xlsx	sheets	chartset-007	series-class:chart:bar
sheets/chartset-007/ods/050_Financial_vision_d44241e1.ods	xlsx	sheets/chartset-007/xlsx/050_Financial_vision_d44241e1.xlsx	sheets	chartset-007	@stacked_true
sheets/chartset-007/ods/054_Problem_analysis_with_Pareto_chart_11058329.ods	xlsx	sheets/chartset-007/xlsx/054_Problem_analysis_with_Pareto_chart_11058329.xlsx	sheets	chartset-007	class:ooo:com.sun.star.chart2.ClusteredColumnChartType
