document	sheet	sheet_state	origin	sqref	cells	dxfId	priority	accepted	formula_count	formula	hits_value_range	hits_walked_range	hits_print_area	dxf_paints	value_range	walked_range
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B572:B573	2	112	29	yes	1	"D572=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B576:B577	2	111	28	yes	1	"D576=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B580:B581	2	110	27	yes	1	"D580=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B585	1	109	26	yes	1	"D585=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B589	1	108	25	yes	1	"D589=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B593:B594	2	107	24	yes	1	"D593=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B599	1	106	23	yes	1	"D599=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B606:B608	3	105	22	yes	1	"D606=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B641	1	104	21	yes	1	"D641=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B644	1	103	20	yes	1	"D644=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B651	1	102	19	yes	1	"D651=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B657	1	101	18	yes	1	"D657=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B661:B662	2	100	17	yes	1	"D661=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B665	1	99	16	yes	1	"D665=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B668	1	98	15	yes	1	"D668=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B682:B683	2	97	14	yes	1	"D682=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B689	1	96	13	yes	1	"D689=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B692	1	95	12	yes	1	"D692=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B696	1	94	11	yes	1	"D696=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	B698:B699	2	93	10	yes	1	"D698=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	H1:H1048576	1048576	92	8	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	M1:M1048576	1048576	91	7	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	N1:N1048576	1048576	90	6	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	O1:O1048576	1048576	89	5	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	P1:P1048576	1048576	88	4	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	Q1:Q1048576	1048576	87	3	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	R1:R1048576	1048576	86	2	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	050 Meteorology	visible	main	S1:S1048576	1048576	85	1	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:T707	A1:T707
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	061 General Navigation	visible	main	B2:B3 B5:B1048576	1048574	84	11	yes	1	"I2=""x"""	yes	yes	n/a	yes	A1:T407	A1:XFD407
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	061 General Navigation	visible	main	C2:C1048576	1048575	83	9	yes	1	"H2=""x"""	yes	yes	n/a	yes	A1:T407	A1:XFD407
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	061 General Navigation	visible	main	C2:C1048576	1048575	82	10	yes	1	"I2=""x"""	yes	yes	n/a	yes	A1:T407	A1:XFD407
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	061 General Navigation	visible	main	D2:D1048576	1048575	81	8	yes	1	"H2=""x"""	yes	yes	n/a	yes	A1:T407	A1:XFD407
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	061 General Navigation	visible	main	F2:F1048576	1048575	80	7	yes	1	"H2=""x"""	yes	yes	n/a	yes	A1:T407	A1:XFD407
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	061 General Navigation	visible	main	M2:M1048576	1048575	79	6	yes	1	"H2=""x"""	yes	yes	n/a	yes	A1:T407	A1:XFD407
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	061 General Navigation	visible	main	N2:N1048576	1048575	78	5	yes	1	"H2=""x"""	yes	yes	n/a	yes	A1:T407	A1:XFD407
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	061 General Navigation	visible	main	O2:O1048576	1048575	77	4	yes	1	"H2=""x"""	yes	yes	n/a	yes	A1:T407	A1:XFD407
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	061 General Navigation	visible	main	P2:P1048576	1048575	76	3	yes	1	"H2=""x"""	yes	yes	n/a	yes	A1:T407	A1:XFD407
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	061 General Navigation	visible	main	Q2:Q1048576	1048575	75	2	yes	1	"H2=""x"""	yes	yes	n/a	yes	A1:T407	A1:XFD407
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	062-Radio-Navigation	visible	main	B1:B1048576	1048576	74	12	yes	1	"I1=""x"""	yes	yes	n/a	yes	A1:U643	A1:XFD643
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	062-Radio-Navigation	visible	main	C1:C84 C86:C1048576	1048575	73	10	yes	1	"I1=""x"""	yes	yes	n/a	yes	A1:U643	A1:XFD643
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	062-Radio-Navigation	visible	main	C1:C84 C86:C1048576	1048575	72	11	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U643	A1:XFD643
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	062-Radio-Navigation	visible	main	D1:D1048576	1048576	71	9	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U643	A1:XFD643
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	062-Radio-Navigation	visible	main	F1:F1048576	1048576	70	8	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U643	A1:XFD643
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	062-Radio-Navigation	visible	main	M1:M1048576	1048576	69	7	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U643	A1:XFD643
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	062-Radio-Navigation	visible	main	N1:N1048576	1048576	68	6	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U643	A1:XFD643
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	062-Radio-Navigation	visible	main	O1:O1048576	1048576	67	5	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U643	A1:XFD643
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	062-Radio-Navigation	visible	main	P1:P1048576	1048576	66	4	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U643	A1:XFD643
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	062-Radio-Navigation	visible	main	Q1:Q1048576	1048576	65	3	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U643	A1:XFD643
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	062-Radio-Navigation	visible	main	R1:R1048576	1048576	64	2	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U643	A1:XFD643
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	062-Radio-Navigation	visible	main	S1:S1048576	1048576	63	1	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U643	A1:XFD643
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	062-Radio-Navigation	visible	main	U1:U1048576	1048576	62	98	yes	1	"I1=""x"""	yes	yes	n/a	yes	A1:U643	A1:XFD643
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	B1:B12 B14:B22 B24:B87 B89:B421 B423:B540 B542:B1048576	1048571	61	19	yes	1	"I1=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	C1:C87 C89:C1048576	1048575	60	17	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	C1:C87 C89:C1048576	1048575	59	18	yes	1	"I1=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	D1:D1048576	1048576	58	16	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	F1:F1048576	1048576	57	15	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	M1:M1048576	1048576	56	14	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	N1:N1048576	1048576	55	13	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	O1:O1048576	1048576	54	12	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	P1:P1048576	1048576	53	11	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	Q1:Q1048576	1048576	52	10	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	R1:R1048576	1048576	51	9	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	S1:S1048576	1048576	50	8	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	B13	1	49	7	yes	1	"D13=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	B23	1	48	6	yes	1	"D23=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	B88	1	47	5	yes	1	"I88=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	C88	1	46	3	yes	1	"H88=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	C88	1	45	4	yes	1	"I88=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	B422	1	44	2	yes	1	"D422=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	B541	1	43	1	yes	1	"D541=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	070-Operational-Procedures	visible	main	U1:U1048576	1048576	42	100	yes	1	"I1=""x"""	yes	yes	n/a	yes	A1:U595	A1:U595
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	C757:C1048576	1047820	41	18	yes	1	"H758=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	C757:C1048576	1047820	40	19	yes	1	"I758=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	D2:D88 D90:D96 D99:D101 D103:D179 D181 D183:D644 D646:D1048576	1048568	39	20	yes	1	"H2=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	F2:F88 F90:F96 F99:F101 F103:F556 F561:F644 F646:F1048576	1048566	38	21	yes	1	"H2=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	M2:M96 M98:M645 M647:M1048576	1048573	37	22	yes	1	"H2=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	N2:N96 N98:N645 N647:N1048576	1048573	36	23	yes	1	"H2=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	C2:C304 C306:C483 C485:C644 C646:C756	752	35	16	yes	1	"I2=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	C2:C304 C306:C483 C485:C644 C646:C756	752	34	17	yes	1	"H2=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	B2:B470 B478:B483 B476 B472 B474 B485:B581 B583:B756	749	33	15	yes	1	"I2=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	C305	1	32	13	yes	1	"I305=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	C305	1	31	14	yes	1	"H305=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	B471	1	30	12	yes	1	"I471=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	B473	1	29	11	yes	1	"I473=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	B475	1	28	10	yes	1	"I475=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	B477	1	27	9	yes	1	"I477=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	C484	1	26	7	yes	1	"I484=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	C484	1	25	8	yes	1	"H484=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	B484	1	24	6	yes	1	"I484=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	B582	1	23	5	yes	1	"I582=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	D645	1	22	3	yes	1	"H645=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	F645	1	21	4	yes	1	"H645=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	M646	1	20	1	yes	1	"H646=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	081-POF-(A)	visible	main	N646	1	19	2	yes	1	"H646=""x"""	yes	yes	n/a	yes	A1:U758	A1:U758
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	082-POF-(H)	visible	main	B1:B1048576	1048576	18	10	yes	1	"I1=""x"""	yes	yes	n/a	yes	A1:T380	A1:T381
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	082-POF-(H)	visible	main	C1:C1048576	1048576	17	8	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:T380	A1:T381
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	082-POF-(H)	visible	main	C1:C1048576	1048576	16	9	yes	1	"I1=""x"""	yes	yes	n/a	yes	A1:T380	A1:T381
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	082-POF-(H)	visible	main	D1:D276 D279:D1048576	1048574	15	7	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:T380	A1:T381
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	082-POF-(H)	visible	main	F1:F1048576	1048576	14	6	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:T380	A1:T381
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	082-POF-(H)	visible	main	O1:O1048576	1048576	13	5	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:T380	A1:T381
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	082-POF-(H)	visible	main	P1:P1048576	1048576	12	4	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:T380	A1:T381
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	082-POF-(H)	visible	main	Q1:Q1048576	1048576	11	3	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:T380	A1:T381
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	082-POF-(H)	visible	main	D277	1	10	2	yes	1	"H277=""x"""	yes	yes	n/a	yes	A1:T380	A1:T381
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	082-POF-(H)	visible	main	D278	1	9	1	yes	1	"H278=""x"""	yes	yes	n/a	yes	A1:T380	A1:T381
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	090 Communications	visible	main	D2	1	8	10	yes	1	"H2=""x"""	yes	yes	n/a	yes	A1:T214	A1:XFD214
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	090 Communications	visible	main	O2	1	7	8	yes	1	"H2=""x"""	yes	yes	n/a	yes	A1:T214	A1:XFD214
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	090 Communications	visible	main	P2	1	6	7	yes	1	"H2=""x"""	yes	yes	n/a	yes	A1:T214	A1:XFD214
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	090 Communications	visible	main	Q2	1	5	6	yes	1	"H2=""x"""	yes	yes	n/a	yes	A1:T214	A1:XFD214
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	090 Communications	visible	main	D1:D7 D9:D1048576	1048575	4	101	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:T214	A1:XFD214
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	090 Communications	visible	main	F1:F7 F9:F1048576	1048575	3	102	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:T214	A1:XFD214
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	090 Communications	visible	main	C1:C7 C9:C1048576	1048575	2	103	yes	1	"I1=""x"""	yes	yes	n/a	yes	A1:T214	A1:XFD214
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	090 Communications	visible	main	C1:C7 C9:C1048576	1048575	1	104	yes	1	"H1=""x"""	yes	yes	n/a	yes	A1:T214	A1:XFD214
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	090 Communications	visible	main	B1:B1048576	1048576	0	105	yes	1	"I1=""x"""	yes	yes	n/a	yes	A1:T214	A1:XFD214
sheets/table-001/xlsx/FAA-2019-0995-0002_attachment_2.xlsx	ACC list	visible	main	C5:F99	380	1	1	no	1	"MID($C5,1,7)=""MISSING"""	yes	yes	yes	yes	A1:CG99	A1:XFD2305
sheets/table-001/xlsx/FAA-2019-0995-0002_attachment_2.xlsx	ACC list	visible	main	G5:R99	1140	0	2	no	1	"AND(MID($C5,1,7)=""MISSING"",$G5="""")"	yes	yes	yes	yes	A1:CG99	A1:XFD2305
