doc	part	holder	depth	alt	pos	has_wh	w	h	left	top	frm	to	parse	strokeweight	strokecolor	stroked	strokeoff	fullpath
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,41305	1566,41305	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,31531	1566,31531	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,21914	1566,21914	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,12297	1566,12297	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,2995	1566,2995	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,2995	0,41342	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,41305	1566,41305	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,31531	1566,31531	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,21914	1566,21914	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,12297	1566,12297	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,2995	1566,2995	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,2995	0,41342	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	15319,41326	17516,41326	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	15319,31469	17516,31469	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	15319,21969	17516,21969	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	15319,12231	17516,12231	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	15319,2968	17516,2968	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	17456,2968	17456,41316	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	15319,41326	17516,41326	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	15319,31469	17516,31469	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	15319,21969	17516,21969	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	15319,12231	17516,12231	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	15319,2968	17516,2968	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
056_Organogram_Template_Square_Theme_38f373d4.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	17456,2968	17456,41316	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx
022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	824,4332	7664,4332	1	-	black [3213]	-	0	/home/user/sample-files/words/chartset-011/docx/022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx
022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	4296,1084	4296,7564	1	-	black [3213]	-	0	/home/user/sample-files/words/chartset-011/docx/022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx
022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	1852,2066	6686,6619	1	-	black [3213]	-	0	/home/user/sample-files/words/chartset-011/docx/022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx
022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	1767,2176	6856,6501	1	-	black [3213]	-	0	/home/user/sample-files/words/chartset-011/docx/022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx
022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,22383	48006,22383	1	-	black [3213]	-	0	/home/user/sample-files/words/chartset-011/docx/022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx
022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	23841,0	23841,45720	1	-	black [3213]	-	0	/home/user/sample-files/words/chartset-011/docx/022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx
022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	824,4332	7664,4332	1	-	black [3213]	-	0	/home/user/sample-files/words/chartset-011/docx/022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx
022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	4296,1084	4296,7564	1	-	black [3213]	-	0	/home/user/sample-files/words/chartset-011/docx/022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx
022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	1852,2066	6686,6619	1	-	black [3213]	-	0	/home/user/sample-files/words/chartset-011/docx/022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx
022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	1767,2176	6856,6501	1	-	black [3213]	-	0	/home/user/sample-files/words/chartset-011/docx/022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx
022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,22383	48006,22383	1	-	black [3213]	-	0	/home/user/sample-files/words/chartset-011/docx/022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx
022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	23841,0	23841,45720	1	-	black [3213]	-	0	/home/user/sample-files/words/chartset-011/docx/022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx
022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	-63.25pt,3.35pt	337.55pt,3.35pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	266.25pt,113.25pt	269.25pt,209.25pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	266.25pt,110.25pt	354.75pt,178.5pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	253.5pt,111.75pt	265.5pt,242.25pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	431.25pt,108.75pt	505.5pt,177.75pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	265.5pt,110.25pt	4in,196.5pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	265.5pt,109.5pt	311.25pt,180.75pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	495.75pt,107.25pt	504.75pt,213.75pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	475.5pt,111pt	505.5pt,197.25pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	456pt,108pt	7in,181.5pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	7in,108.75pt	511.5pt,243.75pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	159pt,229.5pt	251.25pt,252pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	165.8pt,277.5pt	251.25pt,282pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	180.7pt,312.75pt	295.2pt,312.75pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	473.2pt,312.75pt	587.7pt,312.75pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	180.75pt,349.5pt	263.25pt,349.5pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	519pt,279.75pt	606pt,279.75pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	521.25pt,231pt	615pt,252.75pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	156pt,163.5pt	317.25pt,195.75pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	157.45pt,162.75pt	292.5pt,207.75pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	159pt,162.75pt	307.5pt,226.5pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	330.75pt,464.25pt	386.25pt,480pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	387.75pt,466.5pt	441.75pt,480pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	340.5pt,438.75pt	388.5pt,480.75pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	329.25pt,327.75pt	369pt,327.75pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	407.25pt,327pt	444pt,327pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	407.25pt,357pt	444pt,357pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	329.25pt,357.75pt	369pt,357.75pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	329.25pt,384.75pt	369pt,384.75pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	407.25pt,384pt	444pt,384pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	458.25pt,167.25pt	614.25pt,190.5pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	473.25pt,169.5pt	614.25pt,207.75pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	460.5pt,170.25pt	615.75pt,226.5pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	388.5pt,444.75pt	447.75pt,480pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	514.5pt,363.75pt	606.75pt,363.75pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,0	6720,7146	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	272,409	6373,6925	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	9826,0	9826,4485	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	9007,0	9007,4485	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	8052,0	8052,4485	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	7096,0	7096,4486	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	6277,0	6277,4485	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	5322,0	5322,4485	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	4503,0	4503,4485	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	3548,0	3548,4486	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	2593,0	2593,4485	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	1774,0	1774,4485	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	818,0	818,4485	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,0	0,4486	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	7438,5345	7438,15476	1	1pt	black [3213]	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	12555,10327	12555,13155	1	1pt	black [3213]	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	2320,10327	2320,13155	1	1pt	black [3213]	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	7096,2275	7096,10399	1	1pt	black [3200]	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	6619,-2798	6619,7330	1	1pt	black [3213]	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	7438,5345	7438,15476	1	1pt	black [3213]	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	12555,10327	12555,13155	1	1pt	black [3213]	-	0	/home/user/sample-files/words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx
