# side=ref binary=/opt/libreoffice26.2/program/soffice version=LibreOffice 26.2.4.2 0229ac93fcf0d7cbc6376066c6f35021cef002dc
path	status	rc	pages	words	rawwords	glyphs	fonts	unemb
slides/chartset-014/odp/024_5-Step_Segmented_Cycle_Process_c8ca37ef.odp	OK	0	3	378	383	1721	5	0
slides/chartset-014/odp/029_8-Step_Neumorphic_Cycle_Diagram_b9b75044.odp	OK	0	3	382	387	1501	5	0
slides/chartset-014/odp/036_Chevron_Process_Cards_3c8f0ea1.odp	OK	0	3	188	193	737	5	0
slides/chartset-014/odp/059_Four-Part_Concept_Puzzle_30cea7e5.odp	OK	0	6	639	663	2959	6	0
slides/chartset-014/odp/081_Infographic_Funnel_w_3_Stages_for_PowerPoint_28e26b31.odp	OK	0	3	437	439	2006	3	0
slides/chartset-014/odp/082_Infographic_Funnel_with_4_Stages_for_PowerPoint_72d4f125.odp	OK	0	3	433	435	1990	3	0
slides/chartset-014/odp/085_Infographic_Org_Chart_for_PowerPoint_5_Blocks_3870252f.odp	OK	0	3	85	87	304	3	0
slides/chartset-014/odp/086_Infographic_Org_Chart_for_PowerPoint_6_Blocks_f9086d83.odp	OK	0	3	89	91	324	3	0
slides/done-001/odp/111006 COMSTAC STOWG Aero spaceports IFG.odp	OK	0	8	267	309	1647	2	0
slides/done-001/odp/BMFE-06-03 (Gerflor) Smoke Density and Toxicity.odp	OK	0	6	732	794	3547	4	0
slides/done-001/odp/Definitions commodity chains.odp	OK	0	4	261	279	1556	2	0
slides/done-001/odp/Statement of Work presentation.odp	OK	0	10	224	229	1255	3	0
slides/done-001/odp/Trust Fund Excise Taxes Structure.odp	OK	0	1	169	189	868	2	0
slides/done-001/odp/WC_Update-Aug03.odp	OK	0	11	452	519	2874	2	0
slides/done-001/odp/fishbone-diagram-template-ppt-1.odp	OK	0	1	189	197	882	2	0
slides/done-001/odp/iaeg_work_group_leader_updates.odp	OK	0	1	90	91	505	4	0
slides/done-001/odp/policy-pesentation.odp	OK	0	16	389	478	2288	3	0
slides/done-001/odp/wells08_basic.odp	OK	0	27	995	1171	5762	4	0
slides/done-002/odp/080214-Intl-pol-frameworks-and-their-implications-for-Africa-ISS-workshop.odp	OK	0	18	814	870	4473	4	0
slides/done-002/odp/Curriculum-Schematic-E22-11052025.odp	OK	0	12	1134	1322	6925	5	0
slides/done-002/odp/dhs-293364.odp	OK	0	39	3618	3827	19700	7	0
slides/done-002/odp/diapo_6_fees_vous_etes_poctdoct_exterieur_a_luniv_v2_0_1.odp	OK	0	1	92	98	558	3	0
slides/done-002/odp/gfopportunitiesforlinkagespres_2010_en.odp	OK	0	27	1654	1724	10371	7	0
slides/done-002/odp/medicines_bulletin_february_2023_final.odp	OK	0	1	535	546	3093	4	0
slides/done-002/odp/ws_prod-g-doc-Events-2007-Approval-of-Flight-Conditions-RM-NAA-16032007.odp	OK	0	14	743	820	4659	7	0
slides/done-002/odp/ws_prod-g-doc-Events-2007-may-presentation-PtF-background-+-principles.odp	OK	0	20	909	932	5043	4	0
slides/done-002/odp/ws_prod-g-doc-Events-2007-november-IACA-presentation-at-EASA-Fuel-Tank-Safety-Training-Seminar.odp	OK	0	10	555	587	2925	3	0
slides/done-002/odp/ws_prod-g-doc-Events-Part-M-presentation.odp	OK	0	30	1845	1878	10489	6	0
slides/done-003/odp/010605Vul.odp	OK	0	21	944	1091	5746	6	0
slides/done-003/odp/02_REDAC_New ATM briefing _March 2017v2.odp	OK	0	6	759	805	4920	5	0
slides/done-003/odp/97936.odp	OK	0	15	1267	1353	6561	5	0
slides/done-003/odp/Inducement-to-Insurance-Business.odp	OK	0	22	2577	2589	12899	5	0
slides/done-003/odp/NCW-2024-Guide-.odp	OK	0	1	215	226	1181	4	0
slides/done-003/odp/ev122_jj-liew-tort-of-bribery-webinar.odp	OK	0	24	1374	1449	6738	4	0
slides/done-003/odp/outlook_of_nigerian_pension_sector.odp	OK	0	12	1021	1118	5802	8	0
slides/done-003/odp/ws_prod-g-doc-Events-2007-Privileges.odp	OK	0	15	799	818	4160	6	0
