path	banked	now	pages_ref	glyphs_ref	pages_ours	glyphs_ours	unemb
sheets/chartset-013/xlsx/001_Contextures_chart_sample_b089bc34.xlsx	words	words	15	4120	15	3874	0
sheets/chartset-013/xlsx/019_Free_Blood_Sugar_Chart_for_Excel_-_Track_Your_Blood_Sugar_Level_36f4a782.xlsx	match	match	9	3660	9	3664	0
sheets/chartset-013/xlsx/031_Business_expense_budget_f3a46278.xlsx	match	match	8	7699	8	7699	0
sheets/chartset-013/xlsx/032_Business_expenses_budget_d377eaab.xlsx	match	match	4	4873	4	4873	0
sheets/chartset-013/xlsx/033_Event_planning_tracker_Use_this_template_f29a848e.xlsx	words	words	3	2783	3	2720	0
sheets/chartset-013/xlsx/035_Project_plan_for_law_firms_aa2d4462.xlsx	words	words	4	3751	4	3923	0
sheets/chartset-013/xlsx/043_Buy_a_car_vs._rideshare_ff07c7e6.xlsx	match	match	7	1437	7	1440	0
sheets/chartset-013/xlsx/049_Expenses_calculator_c351f3d0.xlsx	match	match	4	1548	4	1558	0
sheets/chartset-013/xlsx/059_Milestone_and_task_project_timeline_Use_this_template_24f1e8f1.xlsx	match	match	3	1935	3	1935	0
sheets/chartset-013/xlsx/087_Simple_personal_budget_3cf9b1af.xlsx	match	match	3	2856	3	2856	0
sheets/chartset-014/xlsx/016_Free_Organizational_Chart_Template_-_Company_Organization_Chart_db913144.xlsx	match	match	4	1419	4	1419	0
sheets/chartset-014/xlsx/017_Timeline_Templates_for_Excel_b88faee6.xlsx	words	words	3	989	3	969	0
sheets/chartset-014/xlsx/025_Printable_Reward_Charts_for_Kids_-_Reward_Chart_Template_aabacd93.xlsx	match	match	5	713	5	713	0
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	match	match	10	7949	10	7994	0
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	match	match	2	554	2	554	0
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	match	match	2	583	2	583	0
sheets/chartset-014/xlsx/045_Check_register_with_chart_4becb8a0.xlsx	words	words	1	764	1	736	0
sheets/chartset-014/xlsx/048_Expense_trends_budget_18d1e8ba.xlsx	words	match	14	3986	14	3999	0
sheets/chartset-014/xlsx/064_Small_business_cash_flow_Use_this_template_0a640756.xlsx	match	match	7	1766	7	1801	0
sheets/chartset-014/xlsx/076_Inventory_list_accessibility_guide_Use_this_template_f43dab19.xlsx	words	match	9	4782	9	4793	0
slides/chartset-005/pptx/004_2-Stage_Vertical_Funnel_Diagram_for_PowerPoint_593f4c80.pptx	match	match	1	340	1	340	0
slides/chartset-005/pptx/005_2-Step_Funnel_On_left_With_Text_767f0490.pptx	match	match	1	470	1	470	0
slides/chartset-005/pptx/006_2-Way_Horizontal_Hierarchy_for_PowerPoint_and_Google_Slides_7c1e5084.pptx	match	match	3	645	3	645	0
slides/chartset-005/pptx/011_3-Stage_Vertical_Funnel_Diagram_for_PowerPoint_10ce23dd.pptx	match	match	1	352	1	352	0
slides/chartset-005/pptx/068_Funnel_Diagram_for_PowerPoint_with_2_Steps_437e4ba7.pptx	match	match	1	63	1	63	0
slides/chartset-005/pptx/069_Funnel_Diagram_for_PowerPoint_with_3_Steps_f96396fc.pptx	match	match	1	68	1	68	0
slides/chartset-005/pptx/070_Funnel_Diagram_for_PowerPoint_with_4_Steps_975f1642.pptx	match	match	1	73	1	73	0
slides/chartset-005/pptx/071_Funnel_Diagram_for_PowerPoint_with_5_Steps_5ceacdec.pptx	match	match	1	78	1	78	0
slides/chartset-005/pptx/076_Hexadonut_Charts_for_PowerPoint_and_Google_Slides_2b879835.pptx	match	match	3	1101	3	1101	0
slides/chartset-005/pptx/084_Infographic_Hierarchy_Tree_for_PowerPoint_fda8141c.pptx	match	match	3	1128	3	1128	0
slides/chartset-006/pptx/001_1-2-3_Horizontal_Hierarchy_39795b4d.pptx	match	match	3	1247	3	1247	0
slides/chartset-006/pptx/007_3_Circles_Diagram_for_PowerPoint_dac9f170.pptx	match	match	3	1378	3	1378	0
slides/chartset-006/pptx/017_4-Stage_Vertical_Funnel_Diagram_for_PowerPoint_61e7bde5.pptx	match	match	1	364	1	364	0
slides/chartset-006/pptx/031_Alarm_Clock_Pie-Chart_for_PowerPoint_and_Google_Slides_0b185a05.pptx	match	match	3	1865	3	1865	0
slides/chartset-006/pptx/043_Dual_Horizontal_Hierarchy_for_PowerPoint_and_Google_Slides_5074b09e.pptx	match	match	3	693	3	693	0
slides/chartset-006/pptx/044_Dual_Mind_Spark_Chart_for_PowerPoint_a83f890a.pptx	match	match	4	2628	4	2628	0
slides/chartset-006/pptx/055_Four_Pillar_Hierarchy_for_PowerPoint_and_Google_Slides_6b42ed18.pptx	match	match	3	1705	3	1705	0
slides/chartset-006/pptx/077_Horizontal_Org_Chart_for_PowerPoint_and_Google_Slides_8cf07020.pptx	match	match	3	961	3	961	0
slides/chartset-006/pptx/094_Intersecting_Teardrops_for_PowerPoint_and_Google_Slides_ff43aedb.pptx	match	match	3	1405	3	1405	0
slides/chartset-006/pptx/099_Light_Bulb_SWOT_for_PowerPoint_and_Google_Slides_554a1e33.pptx	match	match	3	1395	3	1395	0
slides/chartset-007/pptx/035_Chemistry_Column_PowerPoint_Chart_45bf8a76.pptx	match	match	3	1462	3	1462	0
slides/chartset-007/pptx/039_Consumer_Decision_Journey_for_PowerPoint_319207e1.pptx	match	match	1	554	1	554	0
slides/chartset-007/pptx/047_Female_Radar_Brain_for_PowerPoint_and_Google_Slides_c2a541f6.pptx	match	match	4	2720	4	2720	0
slides/chartset-007/pptx/054_Flowchart_Board_Game_for_PowerPoint_and_Google_Slides_1b047962.pptx	match	match	3	967	3	967	0
slides/chartset-007/pptx/057_Four-Branch_Diagram_for_PowerPoint_and_Google_Slides_ddf5d27c.pptx	match	match	3	805	3	805	0
slides/chartset-007/pptx/083_Infographic_Hexagon_Cluster_for_PowerPoint_and_Google_Slides_ef811a12.pptx	match	match	3	1037	3	1037	0
slides/chartset-007/pptx/090_Infographic_Radial_for_PowerPoint_and_Google_Slides_16a69891.pptx	match	match	3	625	3	625	0
slides/chartset-007/pptx/091_Infographic_Radial_for_PowerPoint_and_Google_Slides_c6909fa6.pptx	match	match	3	2073	3	2073	0
slides/chartset-007/pptx/092_Infographic_Tree_Diagram_for_PowerPoint_and_Google_Slides_d721fa00.pptx	match	match	3	1293	3	1293	0
slides/chartset-007/pptx/096_Lab_Flask_Charts_for_PowerPoint_and_Google_Slides_91e3cbb5.pptx	match	match	3	1009	3	1009	0
slides/chartset-008/pptx/009_3-Circle_Venn_PowerPoint_Diagram_2e59baa9.pptx	match	match	2	692	2	692	0
slides/chartset-008/pptx/012_3-Step_Hexagons_Puzzle_Diagram_for_PowerPoint_982482b5.pptx	match	match	3	1307	3	1307	0
slides/chartset-008/pptx/018_4-Step_Hexagons_Puzzle_Diagram_for_PowerPoint_19957cce.pptx	match	match	3	1685	3	1685	0
slides/chartset-008/pptx/038_Competitive_Advantage_Card_for_PowerPoint_and_Google_Slides_373720f6.pptx	match	match	3	1585	3	1585	0
slides/chartset-008/pptx/040_Crab_Diagram_for_PowerPoint_and_Google_Slides_13d38ff3.pptx	match	match	3	633	3	633	0
slides/chartset-008/pptx/058_Four-Direction_Divergence_Diagram_for_PowerPoint_and_Google_Slides_9838e28d.pptx	match	match	3	1423	3	1423	0
slides/chartset-008/pptx/065_Fourfold_Ribbon_Rings_for_PowerPoint_and_Google_Slides_39687419.pptx	match	match	3	1401	3	1401	0
slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	match	match	3	407	3	407	0
slides/chartset-008/pptx/078_Horizontal_Pyramid_Org_Chart_for_PowerPoint_and_Google_Slides_70ea115a.pptx	match	match	3	1155	3	1155	0
slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	match	match	5	2032	5	2032	0
slides/chartset-009/pptx/015_4-Option_Color_Wheel_Diagram_df7e4b8f.pptx	match	match	3	1413	3	1413	0
slides/chartset-009/pptx/020_5-Option_Color_Wheel_Diagram_104ea3b0.pptx	match	match	3	1569	3	1569	0
slides/chartset-009/pptx/022_5-Step_Hexagons_Puzzle_Diagram_for_PowerPoint_eda9895e.pptx	match	match	3	2063	3	2063	0
slides/chartset-009/pptx/025_6-Option_Color_Wheel_Diagram_27e1c74d.pptx	match	match	3	2021	3	2021	0
slides/chartset-009/pptx/030_Abstract_Petal_Diagram_71aa5e3a.pptx	match	match	3	1336	3	1337	0
slides/chartset-009/pptx/033_Battery_Percentage_Chart_c99c24b5.pptx	match	match	3	1117	3	1117	0
slides/chartset-009/pptx/037_Circle_Matrix_Framework_44bc5218.pptx	match	match	3	1454	3	1455	0
slides/chartset-009/pptx/052_Flame_Percentage_Chart_d27d49c4.pptx	match	match	3	1421	3	1421	0
slides/chartset-009/pptx/075_Heart_Arc_Radial_for_PowerPoint_and_Google_Slides_a27a3021.pptx	match	match	3	1029	3	1029	0
slides/chartset-009/pptx/087_Infographic_Organization_Chart_for_PowerPoint_and_Google_Slides_2d951912.pptx	match	match	4	3855	4	3855	0
slides/chartset-010/pptx/002_10-Point_Dual_Hub_Comparison_4ee242c9.pptx	match	match	3	445	3	445	0
slides/chartset-010/pptx/027_6-Point_Dual_Hub_Comparison_13f9af30.pptx	match	match	3	443	3	443	0
slides/chartset-010/pptx/028_8-Point_Dual_Hub_Comparison_d6c5dde5.pptx	match	match	3	443	3	443	0
slides/chartset-010/pptx/041_Crosswise_Quadrant_Diagram_ea8bdf52.pptx	match	match	3	1300	3	1301	0
slides/chartset-010/pptx/042_Diamond_Hub_Infographic_a60cfaa1.pptx	match	match	3	1403	3	1403	0
slides/chartset-010/pptx/045_Dual-Segment_Quadrant_14a57221.pptx	match	match	3	1482	3	1483	0
slides/chartset-010/pptx/048_Five-Arrows_Converging_Cycle_bb192e27.pptx	match	match	3	1588	3	1589	0
slides/chartset-010/pptx/063_Four-Step_Infinity_Loop_3480185b.pptx	match	match	3	573	3	573	0
slides/chartset-010/pptx/093_Insightful_Zoom_Chart_22b5464e.pptx	match	match	3	1830	3	1831	0
slides/chartset-010/pptx/095_Interwoven_Bars_e5aa46c2.pptx	match	match	3	1408	3	1409	0
slides/chartset-011/pptx/010_3-Group_Hierarchy_for_PowerPoint_and_Google_Slides_20476ce0.pptx	match	match	3	715	3	715	0
slides/chartset-011/pptx/026_6-Part_Hexagon_Radial_Diagram_b8ca3f40.pptx	match	match	3	987	3	987	0
slides/chartset-011/pptx/034_Central_Idea_Hub_Diagram_8258e6ad.pptx	match	match	3	747	3	747	0
slides/chartset-011/pptx/046_Eight-Point_Strategic_Compass_35ee62de.pptx	match	match	3	876	3	877	0
slides/chartset-011/pptx/051_Five-Stage_Zigzag_Timeline_2bd39be9.pptx	match	match	3	781	3	781	0
slides/chartset-011/pptx/053_Flow_Wave_Process_9c0082f4.pptx	match	match	3	889	3	889	0
slides/chartset-011/pptx/060_Four-Part_Radial_Core_Diagram_40d6614e.pptx	match	match	3	1349	3	1349	0
slides/chartset-011/pptx/062_Four-Step_Growth_Staircase_8a3ef338.pptx	match	match	3	979	3	979	0
slides/chartset-011/pptx/097_Labeled_Organization_Chart_for_PowerPoint_and_Google_Slides_f24fa592.pptx	match	match	3	1237	3	1237	0
slides/chartset-011/pptx/098_Leaning_Cards_Process_dadb3738.pptx	match	match	3	967	3	967	0
slides/chartset-012/pptx/003_2-Circle_Venn_Diagram_7ab74e5c.pptx	match	match	3	768	3	769	0
slides/chartset-012/pptx/008_3-Circle_Venn_Diagram_024a12c5.pptx	match	match	3	1096	3	1097	0
slides/chartset-012/pptx/013_3-Step_Segmented_Cycle_Process_5232f82d.pptx	match	match	3	1113	3	1113	0
slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	match	match	3	396	3	397	0
slides/chartset-012/pptx/064_Four-Step_Success_Cycle_30c0a917.pptx	match	match	3	701	3	701	0
slides/chartset-012/pptx/067_Free_PowerPoint_Layered_Funnel_Process_4_Stages_4deb9647.pptx	match	match	4	2392	4	2392	0
slides/chartset-012/pptx/073_Halo_Radial_for_PowerPoint_and_Google_Slides_4bd0918b.pptx	match	match	3	1383	3	1383	0
slides/chartset-012/pptx/074_Hashtag_Matrix_246eb8d9.pptx	match	match	3	1270	3	1271	0
slides/chartset-012/pptx/080_Infographic_Cycle_Venn_Diagram_for_PowerPoint_2e3cdb7f.pptx	match	match	3	1406	3	1406	0
slides/chartset-012/pptx/089_Infographic_Radial_Matrix_for_PowerPoint_and_Google_Slides_eb0550f2.pptx	match	match	3	1453	3	1453	0
slides/chartset-013/pptx/014_3D_Radial_Block_List_for_PowerPoint_and_Google_Slides_0773075e.pptx	match	match	3	2249	3	2249	0
slides/chartset-013/pptx/016_4-Position_Org_Chart_1d3640b6.pptx	match	match	3	745	3	745	0
slides/chartset-013/pptx/023_5-Step_Progress_Cards_91d5ff57.pptx	match	match	3	1155	3	1155	0
slides/chartset-013/pptx/032_BCG_Growth-Share_Matrix_560d0485.pptx	match	match	3	1153	3	1153	0
slides/chartset-013/pptx/049_Five-Block_Hub_Spoke_42ee8593.pptx	match	match	3	1332	3	1333	0
slides/chartset-013/pptx/050_Five-Point_Radial_Hub_00793e08.pptx	match	match	3	755	3	755	0
slides/chartset-013/pptx/056_Four-Block_Hub_Spoke_134b89d1.pptx	match	match	3	1106	3	1107	0
slides/chartset-013/pptx/066_Free_PowerPoint_Layered_Funnel_Process_c0b380ec.pptx	match	match	5	2975	5	2975	0
slides/chartset-013/pptx/079_Horizontal_Relationships_for_PowerPoint_and_Google_Slides_a3d35f63.pptx	match	match	3	745	3	745	0
slides/chartset-013/pptx/088_Infographic_Quadrant_Pie_Chart_7b1e8abd.pptx	match	match	3	1434	3	1435	0
slides/chartset-014/pptx/019_4-Step_Segmented_Cycle_Process_2ff93c19.pptx	match	match	3	1417	3	1417	0
slides/chartset-014/pptx/021_5-Position_Org_Chart_cb042559.pptx	match	match	3	765	3	765	0
slides/chartset-014/pptx/024_5-Step_Segmented_Cycle_Process_c8ca37ef.pptx	match	match	3	1721	3	1721	0
slides/chartset-014/pptx/029_8-Step_Neumorphic_Cycle_Diagram_b9b75044.pptx	match	match	3	1502	3	1503	0
slides/chartset-014/pptx/036_Chevron_Process_Cards_3c8f0ea1.pptx	match	match	3	737	3	737	0
slides/chartset-014/pptx/059_Four-Part_Concept_Puzzle_30cea7e5.pptx	match	match	6	2960	6	2961	0
slides/chartset-014/pptx/081_Infographic_Funnel_w_3_Stages_for_PowerPoint_28e26b31.pptx	match	match	3	2006	3	2006	0
slides/chartset-014/pptx/082_Infographic_Funnel_with_4_Stages_for_PowerPoint_72d4f125.pptx	match	match	3	1990	3	1990	0
slides/chartset-014/pptx/085_Infographic_Org_Chart_for_PowerPoint_5_Blocks_3870252f.pptx	match	match	3	304	3	304	0
slides/chartset-014/pptx/086_Infographic_Org_Chart_for_PowerPoint_6_Blocks_f9086d83.pptx	match	match	3	324	3	324	0
words/drawingset-001/docx/WordArt_Shapes_Arrows_Catalog1.docx	match	match	52	11390	52	11390	0
